Deck size,Moves,Variant,Rank1,Rank2,Winner
44,66,1,91,33,1
44,66,1,79,45,1
44,142,1,54,70,1
44,940,1,75,49,1
44,92,1,68,56,1
44,196,1,46,78,0
44,122,1,70,54,1
44,378,1,71,53,1
44,226,1,57,67,1
44,510,1,44,80,1
44,84,1,63,61,0
44,100,1,61,63,0
44,318,1,74,50,1
44,466,1,99,25,0
44,72,1,94,30,1
44,358,1,60,64,0
44,140,1,56,68,0
44,154,1,86,38,1
44,144,1,71,53,1
44,98,1,53,71,0
44,232,1,59,65,0
44,62,1,40,84,0
44,123,1,66,58,1
44,136,1,58,66,0
44,278,1,71,53,1
44,401,1,83,41,1
44,58,1,48,76,0
44,157,1,59,65,1
44,252,1,59,65,1
44,280,1,55,69,1
44,1326,1,68,56,1
44,136,1,67,57,1
44,380,1,68,56,0
44,402,1,43,81,0
44,208,1,85,39,0
44,285,1,69,55,1
44,92,1,35,89,0
44,606,1,62,62,0
44,782,1,68,56,0
44,102,1,64,60,1
44,257,1,46,78,1
44,80,1,43,81,0
44,142,1,65,59,1
44,364,1,25,99,1
44,254,1,57,67,0
44,176,1,79,45,0
44,112,1,66,58,0
44,646,1,52,72,0
44,82,1,51,73,0
44,222,1,70,54,0
44,388,1,61,63,0
44,278,1,63,61,0
44,252,1,66,58,1
44,74,1,44,80,0
44,162,1,70,54,0
44,451,1,66,58,0
44,178,1,75,49,1
44,468,1,36,88,1
44,96,1,96,28,1
44,146,1,83,41,1
44,30,1,92,32,1
44,362,1,54,70,1
44,234,1,47,77,0
44,254,1,44,80,1
44,174,1,63,61,0
44,344,1,64,60,0
44,394,1,67,57,0
44,527,1,49,75,0
44,184,1,74,50,0
44,122,1,60,64,1
44,170,1,82,42,1
44,40,1,82,42,1
44,1038,1,59,65,1
44,517,1,62,62,0
44,276,1,42,82,0
44,83,1,94,30,1
44,76,1,38,86,0
44,366,1,56,68,1
44,165,1,47,77,1
44,88,1,68,56,0
44,154,1,60,64,1
44,736,1,67,57,1
44,124,1,60,64,0
44,114,1,63,61,0
44,284,1,59,65,1
44,52,1,82,42,1
44,906,1,55,69,1
44,601,1,79,45,1
44,164,1,63,61,0
44,320,1,82,42,0
44,327,1,55,69,1
44,46,1,100,24,1
44,36,1,44,80,0
44,178,1,65,59,1
44,712,1,79,45,1
44,184,1,85,39,0
44,72,1,29,95,0
44,158,1,51,73,0
44,242,1,87,37,1
44,257,1,81,43,0
44,202,1,63,61,0
44,534,1,59,65,0
44,206,1,55,69,0
44,112,1,65,59,1
44,405,1,50,74,0
44,812,1,70,54,0
44,80,1,20,104,0
44,120,1,59,65,1
44,171,1,64,60,0
44,174,1,64,60,1
44,166,1,72,52,0
44,84,1,58,66,1
44,122,1,68,56,1
44,628,1,58,66,1
44,1332,1,87,37,1
44,388,1,67,57,1
44,84,1,39,85,0
44,130,1,81,43,1
44,84,1,51,73,0
44,88,1,71,53,1
44,580,1,60,64,1
44,146,1,48,76,0
44,214,1,54,70,0
44,394,1,71,53,0
44,164,1,65,59,0
44,180,1,53,71,1
44,767,1,70,54,0
44,236,1,64,60,1
44,422,1,49,75,0
44,362,1,67,57,0
44,244,1,65,59,1
44,188,1,58,66,1
44,132,1,74,50,1
44,44,1,88,36,1
44,446,1,52,72,1
44,184,1,65,59,0
44,110,1,51,73,0
44,138,1,84,40,0
44,690,1,57,67,1
44,97,1,87,37,1
44,192,1,77,47,0
44,162,1,68,56,1
44,103,1,18,106,0
44,496,1,89,35,0
44,58,1,83,41,1
44,128,1,90,34,1
44,422,1,44,80,1
44,234,1,68,56,0
44,94,1,82,42,1
44,446,1,45,79,1
44,233,1,85,39,1
44,404,1,41,83,0
44,400,1,49,75,1
44,182,1,56,68,0
44,124,1,55,69,0
44,60,1,38,86,0
44,96,1,43,81,0
44,206,1,50,74,1
44,96,1,59,65,1
44,272,1,74,50,1
44,746,1,62,62,0
44,170,1,89,35,1
44,248,1,75,49,1
44,218,1,75,49,0
44,342,1,37,87,0
44,60,1,87,37,1
44,108,1,72,52,0
44,270,1,47,77,0
44,654,1,103,21,0
44,116,1,57,67,0
44,78,1,49,75,0
44,168,1,63,61,0
44,56,1,33,91,0
44,242,1,52,72,0
44,305,1,78,46,1
44,172,1,80,44,1
44,62,1,87,37,1
44,210,1,66,58,1
44,74,1,76,48,1
44,340,1,37,87,1
44,344,1,69,55,0
44,124,1,91,33,1
44,120,1,67,57,0
44,97,1,47,77,0
44,256,1,83,41,1
44,72,1,64,60,0
44,336,1,61,63,0
44,90,1,26,98,0
44,202,1,49,75,0
44,170,1,50,74,1
44,236,1,51,73,0
44,930,1,51,73,0
44,94,1,48,76,0
44,633,1,48,76,0
44,341,1,52,72,0
44,104,1,56,68,0
44,250,1,39,85,0
44,362,1,69,55,0
44,465,1,54,70,0
44,84,1,83,41,1
44,702,1,43,81,1
44,92,1,42,82,1
44,844,1,65,59,1
44,64,1,88,36,1
44,96,1,76,48,1
44,76,1,89,35,1
44,252,1,56,68,1
44,100,1,80,44,1
44,334,1,53,71,1
44,58,1,16,108,0
44,900,1,76,48,1
44,110,1,39,85,0
44,82,1,26,98,0
44,355,1,58,66,1
44,302,1,50,74,1
44,583,1,69,55,1
44,132,1,66,58,1
44,682,1,80,44,0
44,396,1,46,78,0
44,681,1,87,37,1
44,350,1,60,64,0
44,154,1,43,81,1
44,78,1,34,90,0
44,318,1,71,53,1
44,140,1,51,73,0
44,231,1,78,46,0
44,318,1,73,51,0
44,160,1,93,31,1
44,150,1,57,67,1
44,314,1,69,55,0
44,62,1,63,61,0
44,336,1,52,72,0
44,54,1,72,52,0
44,32,1,89,35,1
44,54,1,50,74,0
44,200,1,61,63,1
44,124,1,62,62,1
44,448,1,54,70,0
44,182,1,43,81,1
44,272,1,49,75,1
44,740,1,79,45,1
44,80,1,42,82,0
44,127,1,59,65,0
44,268,1,80,44,0
44,146,1,47,77,0
44,148,1,45,79,1
44,222,1,64,60,1
44,90,1,43,81,0
44,330,1,66,58,1
44,413,1,58,66,0
44,164,1,73,51,1
44,148,1,88,36,0
44,780,1,79,45,0
44,740,1,46,78,0
44,250,1,53,71,0
44,88,1,40,84,0
44,58,1,29,95,0
44,382,1,79,45,1
44,538,1,51,73,1
44,470,1,85,39,1
44,551,1,70,54,0
44,74,1,61,63,0
44,124,1,54,70,1
44,50,1,37,87,0
44,296,1,63,61,1
44,85,1,40,84,0
44,594,1,81,43,0
44,335,1,59,65,0
44,195,1,57,67,1
44,562,1,57,67,0
44,198,1,22,102,1
44,84,1,71,53,1
44,84,1,76,48,1
44,148,1,66,58,0
44,369,1,80,44,0
44,120,1,74,50,1
44,758,1,41,83,0
44,432,1,66,58,0
44,305,1,49,75,0
44,188,1,68,56,0
44,334,1,42,82,1
44,138,1,82,42,1
44,198,1,63,61,0
44,822,1,75,49,0
44,346,1,80,44,0
44,64,1,51,73,1
44,114,1,74,50,1
44,336,1,72,52,0
44,58,1,78,46,1
44,90,1,34,90,0
44,42,1,34,90,0
44,812,1,45,79,1
44,264,1,67,57,0
44,256,1,72,52,1
44,814,1,55,69,1
44,228,1,90,34,1
44,190,1,70,54,1
44,82,1,89,35,1
44,84,1,26,98,0
44,66,1,74,50,0
44,100,1,57,67,1
44,178,1,72,52,1
44,213,1,62,62,0
44,112,1,41,83,0
44,106,1,78,46,1
44,176,1,66,58,0
44,168,1,55,69,0
44,176,1,58,66,0
44,271,1,53,71,0
44,140,1,79,45,1
44,124,1,75,49,1
44,280,1,66,58,1
44,120,1,50,74,0
44,532,1,69,55,0
44,234,1,77,47,1
44,112,1,32,92,0
44,88,1,47,77,0
44,78,1,90,34,1
44,237,1,60,64,1
44,294,1,65,59,1
44,157,1,63,61,0
44,108,1,64,60,1
44,334,1,71,53,0
44,330,1,67,57,0
44,127,1,39,85,0
44,90,1,27,97,0
44,90,1,72,52,1
44,90,1,77,47,1
44,50,1,22,102,0
44,394,1,85,39,1
44,192,1,80,44,1
44,106,1,86,38,1
44,114,1,77,47,1
44,164,1,79,45,0
44,189,1,47,77,0
44,80,1,66,58,1
44,206,1,67,57,1
44,426,1,66,58,1
44,457,1,68,56,1
44,136,1,81,43,1
44,322,1,72,52,0
44,174,1,37,87,0
44,328,1,70,54,1
44,256,1,42,82,1
44,216,1,65,59,1
44,290,1,82,42,1
44,348,1,86,38,0
44,336,1,96,28,0
44,134,1,51,73,1
44,190,1,73,51,1
44,374,1,46,78,0
44,342,1,48,76,0
44,507,1,73,51,0
44,122,1,24,100,0
44,378,1,55,69,0
44,56,1,53,71,0
44,348,1,56,68,0
44,499,1,51,73,1
44,30,1,31,93,0
44,165,1,53,71,0
44,256,1,42,82,0
44,282,1,59,65,1
44,250,1,83,41,1
44,166,1,70,54,0
44,84,1,57,67,0
44,137,1,65,59,0
44,600,1,66,58,1
44,42,1,91,33,1
44,432,1,52,72,1
44,50,1,90,34,1
44,72,1,86,38,1
44,190,1,50,74,1
44,769,1,79,45,0
44,244,1,76,48,1
44,456,1,42,82,0
44,76,1,56,68,0
44,1482,1,46,78,1
44,154,1,69,55,0
44,296,1,84,40,0
44,332,1,52,72,1
44,162,1,80,44,0
44,340,1,58,66,0
44,234,1,40,84,0
44,90,1,59,65,0
44,52,1,75,49,1
44,146,1,51,73,0
44,32,1,29,95,0
44,224,1,65,59,0
44,260,1,65,59,1
44,110,1,40,84,0
44,96,1,68,56,1
44,299,1,78,46,0
44,170,1,46,78,0
44,560,1,78,46,1
44,98,1,52,72,0
44,898,1,84,40,1
44,166,1,85,39,1
44,198,1,56,68,0
44,416,1,89,35,0
44,148,1,75,49,1
44,366,1,80,44,0
44,576,1,67,57,0
44,92,1,60,64,0
44,446,1,62,62,1
44,210,1,64,60,0
44,76,1,47,77,0
44,198,1,55,69,1
44,464,1,75,49,1
44,100,1,84,40,1
44,46,1,33,91,0
44,106,1,54,70,0
44,203,1,64,60,1
44,224,1,65,59,1
44,230,1,65,59,0
44,358,1,42,82,1
44,388,1,47,77,0
44,204,1,44,80,0
44,96,1,38,86,0
44,298,1,76,48,1
44,118,1,62,62,1
44,72,1,45,79,0
44,372,1,60,64,1
44,140,1,78,46,1
44,380,1,58,66,1
44,187,1,48,76,0
44,48,1,84,40,1
44,309,1,55,69,0
44,62,1,92,32,1
44,184,1,54,70,1
44,96,1,32,92,0
44,174,1,43,81,1
44,210,1,63,61,1
44,130,1,72,52,1
44,128,1,50,74,0
44,1026,1,73,51,0
44,506,1,66,58,0
44,128,1,74,50,0
44,124,1,62,62,0
44,72,1,36,88,0
44,198,1,79,45,1
44,126,1,68,56,0
44,135,1,71,53,0
44,248,1,42,82,0
44,78,1,95,29,1
44,94,1,43,81,0
44,188,1,48,76,1
44,980,1,86,38,0
44,158,1,56,68,0
44,96,1,54,70,1
44,142,1,61,63,1
44,631,1,66,58,0
44,556,1,45,79,0
44,126,1,61,63,0
44,906,1,50,74,0
44,294,1,47,77,0
44,38,1,36,88,0
44,338,1,37,87,1
44,256,1,63,61,1
44,186,1,57,67,1
44,182,1,53,71,0
44,166,1,35,89,0
44,194,1,57,67,1
44,140,1,48,76,1
44,124,1,71,53,1
44,104,1,60,64,0
44,66,1,93,31,1
44,334,1,52,72,0
44,92,1,49,75,0
44,129,1,32,92,0
44,394,1,65,59,0
44,224,1,52,72,0
44,184,1,45,79,1
44,174,1,62,62,0
44,132,1,69,55,0
44,394,1,56,68,0
44,120,1,81,43,1
44,310,1,46,78,1
44,346,1,37,87,1
44,200,1,44,80,1
44,250,1,40,84,0
44,252,1,86,38,1
44,148,1,58,66,0
44,98,1,83,41,1
44,446,1,66,58,1
44,50,1,82,42,1
44,557,1,67,57,0
44,124,1,34,90,0
44,230,1,56,68,0
44,265,1,85,39,1
44,388,1,50,74,0
44,218,1,61,63,1
44,102,1,39,85,0
44,356,1,63,61,1
44,196,1,53,71,1
44,202,1,62,62,0
44,112,1,76,48,1
44,968,1,72,52,0
44,96,1,59,65,0
44,67,1,57,67,0
44,504,1,29,95,0
44,365,1,72,52,0
44,206,1,70,54,0
44,268,1,69,55,0
44,54,1,32,92,0
44,217,1,30,94,0
44,236,1,29,95,0
44,68,1,48,76,0
44,294,1,67,57,0
44,140,1,67,57,1
44,195,1,77,47,1
44,180,1,49,75,0
44,244,1,80,44,1
44,208,1,55,69,0
44,214,1,72,52,0
44,304,1,79,45,0
44,328,1,58,66,0
44,566,1,61,63,1
44,174,1,78,46,1
44,132,1,77,47,1
44,218,1,76,48,1
44,484,1,50,74,1
44,142,1,76,48,1
44,295,1,82,42,1
44,586,1,53,71,1
44,292,1,89,35,0
44,156,1,70,54,0
44,94,1,40,84,0
44,462,1,57,67,0
44,64,1,77,47,1
44,452,1,63,61,1
44,403,1,67,57,0
44,151,1,25,99,0
44,148,1,65,59,0
44,66,1,79,45,1
44,64,1,92,32,1
44,510,1,63,61,0
44,600,1,52,72,1
44,280,1,57,67,0
44,58,1,81,43,1
44,413,1,65,59,1
44,414,1,57,67,0
44,254,1,38,86,0
44,60,1,27,97,0
44,477,1,69,55,1
44,364,1,69,55,0
44,768,1,68,56,0
44,275,1,69,55,1
44,63,1,89,35,1
44,268,1,59,65,0
44,204,1,81,43,1
44,98,1,77,47,1
44,136,1,44,80,0
44,82,1,76,48,1
44,233,1,50,74,1
44,226,1,63,61,1
44,86,1,36,88,0
44,130,1,68,56,1
44,92,1,85,39,1
44,114,1,47,77,0
44,338,1,60,64,0
44,162,1,72,52,1
44,116,1,65,59,1
44,72,1,87,37,1
44,336,1,55,69,0
44,426,1,47,77,1
44,198,1,77,47,1
44,177,1,81,43,1
44,226,1,55,69,1
44,376,1,71,53,1
44,124,1,66,58,1
44,231,1,63,61,1
44,110,1,67,57,1
44,446,1,49,75,0
44,172,1,80,44,0
44,300,1,70,54,1
44,440,1,82,42,1
44,522,1,60,64,1
44,188,1,95,29,1
44,318,1,56,68,0
44,208,1,73,51,1
44,108,1,46,78,0
44,104,1,65,59,0
44,684,1,49,75,1
44,610,1,64,60,0
44,62,1,85,39,1
44,330,1,35,89,0
44,64,1,68,56,1
44,235,1,46,78,1
44,146,1,67,57,1
44,110,1,73,51,1
44,72,1,76,48,1
44,390,1,65,59,0
44,112,1,63,61,0
44,121,1,57,67,1
44,66,1,75,49,1
44,134,1,57,67,0
44,78,1,40,84,0
44,1553,1,63,61,0
44,200,1,61,63,0
44,78,1,69,55,1
44,62,1,44,80,0
44,82,1,60,64,0
44,114,1,63,61,0
44,82,1,83,41,1
44,734,1,57,67,1
44,58,1,79,45,1
44,46,1,77,47,1
44,302,1,41,83,0
44,200,1,69,55,0
44,121,1,86,38,0
44,346,1,33,91,0
44,361,1,39,85,1
44,190,1,58,66,0
44,519,1,39,85,1
44,84,1,73,51,0
44,618,1,69,55,0
44,415,1,62,62,1
44,318,1,48,76,0
44,193,1,48,76,1
44,90,1,91,33,1
44,865,1,71,53,0
44,272,1,74,50,0
44,586,1,46,78,0
44,126,1,57,67,1
44,151,1,69,55,1
44,50,1,34,90,0
44,214,1,51,73,0
44,578,1,66,58,1
44,132,1,50,74,0
44,292,1,56,68,0
44,288,1,82,42,0
44,168,1,47,77,0
44,54,1,111,13,1
44,194,1,63,61,1
44,48,1,76,48,1
44,573,1,59,65,1
44,148,1,87,37,0
44,202,1,50,74,1
44,174,1,57,67,0
44,295,1,62,62,0
44,212,1,76,48,1
44,88,1,39,85,0
44,80,1,49,75,0
44,66,1,48,76,0
44,247,1,60,64,1
44,130,1,60,64,0
44,392,1,60,64,0
44,58,1,67,57,1
44,162,1,73,51,0
44,58,1,73,51,1
44,38,1,100,24,1
44,102,1,62,62,0
44,550,1,70,54,1
44,801,1,61,63,0
44,256,1,39,85,0
44,52,1,61,63,0
44,353,1,42,82,0
44,104,1,59,65,1
44,848,1,44,80,0
44,180,1,71,53,1
44,371,1,28,96,0
44,698,1,46,78,0
44,232,1,79,45,0
44,164,1,83,41,1
44,302,1,71,53,1
44,434,1,53,71,1
44,364,1,52,72,1
44,316,1,72,52,1
44,162,1,90,34,1
44,90,1,36,88,0
44,386,1,75,49,1
44,156,1,57,67,0
44,184,1,86,38,1
44,490,1,59,65,0
44,184,1,60,64,0
44,41,1,92,32,1
44,136,1,65,59,1
44,920,1,65,59,0
44,139,1,50,74,0
44,78,1,76,48,1
44,58,1,79,45,1
44,94,1,36,88,0
44,198,1,53,71,1
44,222,1,28,96,1
44,139,1,54,70,0
44,310,1,54,70,1
44,154,1,71,53,0
44,492,1,66,58,1
44,418,1,60,64,0
44,92,1,49,75,0
44,54,1,77,47,1
44,536,1,56,68,0
44,110,1,69,55,1
44,241,1,60,64,0
44,134,1,71,53,0
44,160,1,62,62,0
44,459,1,71,53,1
44,56,1,30,94,0
44,116,1,78,46,0
44,72,1,46,78,0
44,440,1,67,57,0
44,102,1,44,80,0
44,102,1,61,63,0
44,164,1,79,45,0
44,48,1,44,80,0
44,90,1,91,33,1
44,262,1,65,59,1
44,98,1,77,47,1
44,194,1,47,77,0
44,56,1,74,50,0
44,58,1,78,46,1
44,340,1,69,55,0
44,596,1,76,48,1
44,54,1,85,39,1
44,321,1,74,50,1
44,109,1,87,37,1
44,200,1,62,62,1
44,52,1,104,20,1
44,228,1,55,69,1
44,124,1,68,56,0
44,200,1,71,53,0
44,212,1,63,61,0
44,232,1,48,76,0
44,256,1,59,65,1
44,370,1,56,68,0
44,232,1,40,84,1
44,128,1,57,67,0
44,96,1,69,55,1
44,238,1,72,52,0
44,282,1,72,52,0
44,136,1,55,69,0
44,274,1,54,70,1
44,150,1,54,70,1
44,190,1,56,68,0
44,54,1,77,47,1
44,170,1,45,79,0
44,676,1,75,49,1
44,474,1,70,54,0
44,72,1,74,50,1
44,490,1,53,71,1
44,328,1,68,56,1
44,1820,1,36,88,1
44,431,1,82,42,1
44,168,1,49,75,1
44,300,1,64,60,1
44,126,1,67,57,1
44,190,1,60,64,1
44,138,1,74,50,1
44,278,1,77,47,1
44,82,1,98,26,1
44,89,1,81,43,1
44,314,1,60,64,1
44,338,1,59,65,0
44,288,1,60,64,0
44,44,1,102,22,1
44,192,1,47,77,0
44,106,1,54,70,1
44,200,1,59,65,1
44,496,1,51,73,1
44,114,1,72,52,1
44,218,1,60,64,1
44,94,1,50,74,0
44,100,1,76,48,1
44,30,1,76,48,1
44,144,1,45,79,0
44,138,1,81,43,1
44,74,1,39,85,0
44,104,1,62,62,0
44,154,1,72,52,0
44,100,1,48,76,0
44,312,1,57,67,0
44,136,1,62,62,0
44,760,1,69,55,1
44,238,1,66,58,0
44,230,1,61,63,1
44,178,1,52,72,1
44,1126,1,67,57,0
44,313,1,65,59,1
44,174,1,73,51,1
44,461,1,46,78,0
44,82,1,40,84,0
44,144,1,45,79,0
44,166,1,75,49,0
44,232,1,56,68,0
44,539,1,43,81,0
44,158,1,64,60,1
44,124,1,17,107,0
44,94,1,64,60,1
44,78,1,42,82,0
44,113,1,56,68,1
44,202,1,71,53,0
44,245,1,47,77,1
44,301,1,47,77,0
44,112,1,69,55,1
44,46,1,111,13,1
44,40,1,80,44,1
44,542,1,59,65,0
44,244,1,42,82,0
44,698,1,73,51,1
44,292,1,36,88,1
44,238,1,73,51,1
44,264,1,77,47,0
44,151,1,57,67,0
44,308,1,46,78,1
44,126,1,69,55,1
44,150,1,76,48,1
44,238,1,48,76,1
44,308,1,65,59,0
44,218,1,53,71,1
44,298,1,53,71,1
44,276,1,80,44,1
44,46,1,27,97,0
44,132,1,86,38,1
44,92,1,22,102,0
44,346,1,49,75,1
44,124,1,42,82,0
44,128,1,59,65,1
44,508,1,53,71,1
44,326,1,77,47,1
44,1104,1,49,75,1
44,110,1,64,60,0
44,241,1,100,24,1
44,188,1,78,46,0
44,66,1,76,48,1
44,483,1,71,53,1
44,92,1,86,38,1
44,98,1,50,74,0
44,468,1,82,42,0
44,198,1,81,43,1
44,360,1,70,54,0
44,296,1,51,73,1
44,226,1,74,50,0
44,187,1,48,76,0
44,518,1,61,63,1
44,94,1,42,82,0
44,194,1,84,40,1
44,202,1,48,76,0
44,104,1,79,45,1
44,76,1,44,80,0
44,452,1,46,78,1
44,198,1,43,81,1
44,72,1,65,59,1
44,230,1,53,71,1
44,234,1,47,77,0
44,198,1,71,53,1
44,176,1,46,78,1
44,185,1,55,69,1
44,895,1,76,48,1
44,102,1,44,80,0
44,188,1,53,71,0
44,106,1,57,67,0
44,154,1,46,78,0
44,614,1,83,41,1
44,60,1,94,30,1
44,96,1,79,45,1
44,217,1,75,49,1
44,328,1,52,72,1
44,517,1,54,70,0
44,64,1,76,48,1
44,184,1,64,60,0
44,82,1,75,49,1
44,305,1,77,47,0
44,90,1,58,66,0
44,66,1,46,78,0
44,104,1,74,50,1
44,183,1,40,84,0
44,294,1,61,63,1
44,144,1,50,74,0
44,78,1,38,86,0
44,194,1,57,67,1
44,188,1,64,60,0
44,302,1,63,61,0
44,477,1,57,67,0
44,146,1,50,74,0
44,362,1,65,59,0
44,336,1,55,69,0
44,94,1,44,80,0
44,260,1,74,50,0
44,124,1,44,80,0
44,119,1,65,59,1
44,113,1,36,88,0
44,54,1,97,27,1
44,234,1,81,43,1
44,778,1,70,54,0
44,122,1,65,59,0
44,306,1,55,69,1
44,214,1,59,65,0
44,168,1,60,64,0
44,64,1,102,22,1
44,284,1,58,66,1
44,106,1,37,87,0
44,130,1,83,41,0
44,102,1,72,52,1
44,372,1,74,50,1
44,483,1,54,70,1
44,430,1,77,47,0
44,150,1,35,89,0
44,74,1,65,59,1
44,316,1,69,55,0
44,147,1,34,90,1
44,102,1,34,90,0
44,294,1,33,91,1
44,230,1,52,72,0
44,142,1,54,70,0
44,166,1,60,64,0
44,326,1,59,65,1
44,582,1,57,67,1
44,232,1,50,74,0
44,84,1,65,59,1
44,342,1,69,55,0
44,376,1,88,36,1
44,198,1,71,53,0
44,802,1,62,62,1
44,88,1,51,73,1
44,72,1,50,74,0
44,121,1,31,93,0
44,259,1,38,86,0
44,188,1,51,73,0
44,110,1,51,73,0
44,294,1,47,77,0
44,88,1,57,67,0
44,82,1,76,48,1
44,460,1,62,62,0
44,255,1,53,71,0
44,62,1,84,40,1
44,74,1,51,73,0
44,114,1,50,74,0
44,135,1,42,82,0
44,212,1,58,66,0
44,174,1,72,52,1
44,196,1,63,61,1
44,60,1,41,83,0
44,110,1,53,71,1
44,268,1,47,77,0
44,500,1,72,52,0
44,332,1,56,68,0
44,1040,1,60,64,1
44,164,1,62,62,1
44,196,1,75,49,1
44,106,1,74,50,1
44,196,1,79,45,1
44,344,1,59,65,0
44,514,1,31,93,1
44,256,1,68,56,1
44,210,1,59,65,0
44,320,1,62,62,1
44,80,1,68,56,0
44,504,1,72,52,0
44,128,1,50,74,0
44,146,1,53,71,0
44,375,1,82,42,0
44,160,1,55,69,0
44,90,1,54,70,0
44,380,1,59,65,1
44,89,1,53,71,0
44,224,1,61,63,0
44,279,1,57,67,0
44,310,1,65,59,1
44,296,1,76,48,1
44,120,1,76,48,1
44,329,1,48,76,1
44,464,1,52,72,1
44,146,1,48,76,0
44,654,1,55,69,1
44,42,1,100,24,1
44,180,1,62,62,1
44,386,1,90,34,0
44,211,1,70,54,0
44,168,1,54,70,1
44,452,1,40,84,1
44,766,1,32,92,1
44,787,1,44,80,1
44,104,1,45,79,0
44,128,1,77,47,1
44,366,1,55,69,0
44,364,1,51,73,0
44,206,1,42,82,0
44,280,1,61,63,0
44,481,1,69,55,0
44,326,1,57,67,1
44,518,1,75,49,1
44,730,1,64,60,1
44,74,1,82,42,1
44,140,1,46,78,0
44,350,1,73,51,1
44,362,1,70,54,0
44,312,1,75,49,1
44,178,1,73,51,1
44,72,1,39,85,0
44,154,1,44,80,0
44,102,1,69,55,1
44,290,1,73,51,0
44,1406,1,80,44,0
44,164,1,54,70,0
44,218,1,83,41,0
44,54,1,59,65,0
44,88,1,55,69,0
44,248,1,56,68,0
44,383,1,50,74,0
44,681,1,63,61,1
44,424,1,52,72,1
44,214,1,48,76,0
44,108,1,75,49,1
44,74,1,51,73,0
44,244,1,42,82,1
44,64,1,79,45,1
44,274,1,58,66,1
44,276,1,80,44,1
44,142,1,86,38,0
44,202,1,59,65,0
44,604,1,42,82,1
44,294,1,53,71,1
44,180,1,58,66,1
44,116,1,48,76,1
44,638,1,62,62,0
44,160,1,55,69,1
44,50,1,82,42,1
44,516,1,31,93,0
44,344,1,53,71,0
44,642,1,87,37,1
44,178,1,58,66,1
44,186,1,52,72,0
44,186,1,55,69,0
44,202,1,72,52,1
44,238,1,48,76,1
44,98,1,59,65,0
44,274,1,93,31,1
44,514,1,79,45,0
44,60,1,43,81,0
44,106,1,78,46,1
44,146,1,89,35,1
44,644,1,56,68,1
44,70,1,45,79,0
44,959,1,39,85,1
44,336,1,65,59,1
44,62,1,84,40,1
44,326,1,55,69,1
44,78,1,76,48,1
44,152,1,63,61,0
44,236,1,46,78,0
44,38,1,63,61,1
44,357,1,60,64,1
44,134,1,77,47,0
44,207,1,63,61,1
44,232,1,79,45,1
44,124,1,72,52,0
44,276,1,65,59,1
44,98,1,73,51,1
44,134,1,56,68,0
44,394,1,69,55,1
44,324,1,84,40,1
44,374,1,61,63,1
44,356,1,69,55,0
44,912,1,81,43,1
44,96,1,39,85,0
44,148,1,53,71,0
44,458,1,44,80,0
44,120,1,80,44,1
44,214,1,59,65,0
44,110,1,79,45,1
44,101,1,61,63,1
44,113,1,76,48,1
44,518,1,51,73,0
44,242,1,62,62,0
44,122,1,58,66,1
44,266,1,45,79,1
44,392,1,52,72,1
44,95,1,70,54,1
44,70,1,39,85,0
44,172,1,92,32,1
44,114,1,60,64,0
44,138,1,46,78,0
44,248,1,43,81,1
44,126,1,54,70,1
44,100,1,75,49,1
44,383,1,55,69,0
44,182,1,74,50,0
44,136,1,52,72,0
44,300,1,62,62,0
44,212,1,47,77,1
44,90,1,57,67,0
44,327,1,65,59,0
44,60,1,68,56,1
44,156,1,59,65,1
44,656,1,74,50,1
44,76,1,57,67,1
44,399,1,87,37,1
44,38,1,92,32,1
44,38,1,29,95,0
44,141,1,32,92,0
44,110,1,36,88,0
44,288,1,68,56,1
44,88,1,61,63,1
44,112,1,93,31,1
44,290,1,50,74,0
44,122,1,65,59,1
44,190,1,69,55,1
44,392,1,72,52,1
44,518,1,34,90,1
44,180,1,37,87,0
44,456,1,71,53,1
44,192,1,72,52,1
44,176,1,48,76,0
44,192,1,47,77,1
44,372,1,98,26,0
44,128,1,69,55,1
44,135,1,78,46,0
44,168,1,77,47,1
44,246,1,44,80,0
44,84,1,58,66,0
44,666,1,68,56,1
44,116,1,48,76,0
44,148,1,61,63,1
44,64,1,85,39,1
44,80,1,49,75,0
44,202,1,64,60,1
44,106,1,65,59,1
44,68,1,45,79,0
44,550,1,75,49,1
44,470,1,75,49,0
44,118,1,50,74,0
44,42,1,92,32,1
44,552,1,61,63,1
44,122,1,82,42,1
44,170,1,64,60,0
44,74,1,80,44,1
44,152,1,37,87,0
44,46,1,77,47,1
44,294,1,80,44,0
44,136,1,64,60,0
44,248,1,62,62,1
44,88,1,72,52,1
44,58,1,75,49,1
44,482,1,48,76,0
44,214,1,70,54,0
44,62,1,74,50,1
44,154,1,82,42,1
44,110,1,91,33,1
44,633,1,46,78,1
44,212,1,73,51,1
44,269,1,82,42,1
44,148,1,47,77,1
44,178,1,91,33,1
44,287,1,73,51,1
44,58,1,33,91,0
44,104,1,77,47,1
44,743,1,44,80,0
44,244,1,84,40,0
44,224,1,52,72,1
44,128,1,63,61,1
44,84,1,53,71,0
44,201,1,56,68,0
44,134,1,69,55,0
44,212,1,46,78,0
44,118,1,76,48,1
44,555,1,52,72,1
44,447,1,56,68,1
44,680,1,67,57,1
44,356,1,67,57,1
44,106,1,82,42,1
44,176,1,51,73,0
44,959,1,73,51,0
44,218,1,71,53,0
